Feature_1	Y0	Y1	Y10	Y11	Y12	Y13	Y14	Y15	Y16	Y17	Y18	Y19	Y2	Y20	Y21	Y22	Y23	Y24	Y25	Y26	Y27	Y28	Y29	Y3	Y30	Y31	Y32	Y33	Y34	Y35	Y36	Y37	Y38	Y39	Y4	Y40	Y41	Y42	Y43	Y44	Y45	Y46	Y47	Y48	Y49	Y5	Y50	Y51	Y52	Y53	Y54	Y55	Y56	Y57	Y58	Y59	Y6	Y60	Y61	Y62	Y63	Y64	Y65	Y66	Y67	Y68	Y69	Y7	Y70	Y71	Y72	Y73	Y74	Y75	Y76	Y77	Y78	Y79	Y8	Y80	Y81	Y82	Y83	Y84	Y85	Y86	Y87	Y88	Y89	Y9	Y90	Y91	Y92	Y93	Y94	Y95	Y96	Y97	Y98	Y99
Y59																																																								1.0		0.90861637856534	0.908394752802234	0.9009037069880075	0.9536894948045328	0.9406314747199586	0.8760865082384471	0.8881801072869524	0.895343457863765	0.8414212147469977	0.8882021832747914		0.907600411412492	0.9269026771065945	0.8875102981390384	0.8835480422495637	0.9142971158369765	0.887904221928714	0.8965747121032432	0.9162667347853543	0.010832904216077922	-0.016231127553370726		-0.020931322071129577	0.03898150922188013	0.06913362508806091	-0.052194902132011806	0.04188726922704871	0.05889160655649634	0.09198120488924344	0.055332565522150774	0.08489057667508335	-0.005172286473760019		-0.014307174262736803	-0.03643795054498937	0.036044026755313804	0.07537738454085603	-0.003841513227172016	0.07244699945089789	-0.007287590108997875	0.03683187433466493	0.050225283183634006	-0.0644684719790791
Y6			0.9422262701851123	0.9370569121701458	0.8871825334393205	0.8863949768184246	0.950029539188657	0.9207857424182749	0.9437524615990548	0.9437770775896022	0.9012406459235921	0.9455248129184718		0.8919078731646963	0.9395431272154391	0.9400600630169359	0.8982083261318642	0.90490255740948	0.941130161970695	0.907616187475384	0.8815232374950768	0.9293168126572554	0.9108092320661999		0.947430614937863	0.8875763117497685	0.9167159067229198	0.902471445450965	0.9626083103584089	0.9297105909677034	0.9316660102402521	0.9316413942497046	0.8856833398975975	0.18966240304922352		0.19865104371799922	0.18133491196129922	0.1782936195352501	0.21362473341803437	0.19425842409517863	0.14195708091650025	0.22031896469565015	0.12029834580543522	0.12428573600080994	0.25103367291059336		0.2691474751912009	0.161576382910288	0.2655573060259945	0.1750689247735329	0.24039976368649074	0.12623079952737298	0.13368944466325325	0.23484943363807384	0.20929317200310646	0.22492552446787947	1.0	0.21209137455691218	0.18080445057109099	0.16637133616427557	0.24473321994342553	0.20575489247273562	0.10533569804483721	0.06435887459883358	0.11574438755415518	0.2530025644628333	0.10986116581331234	0.9114562820007878	0.21795629483296222	0.226619417662818	0.24000788021804964	0.1959186687672312	0.1821224685821952	0.20968695031355444	0.23215340685309177	0.24473321994342553	-0.24566844343073949	-0.20395903488015962	0.8986559669161088	-0.2721543914927137	-0.19382630957069713	-0.2295235327023719	-0.19920260279787672	-0.20076801890508075	-0.2043217208337006	-0.15076787061277402	-0.2459137455691217	-0.12438472381275871	-0.13982174783732818	0.9071238676644349	-0.23697814100039385	-0.17951368727547726	-0.18817681010533302	-0.18789385584875937	-0.18023828278849943	-0.26353879480110276	-0.17990746558592524	-0.150374092302326	-0.2519688963979073	-0.22191315478534854
Y60																																																										1.0	0.9254135486411974	0.9112030103766479	0.9143532368602318	0.8425554450981836	0.8710376227109529	0.9119558971464404	0.8636027963765261	0.8993896610632082	0.8645628200078771		0.9068714489617199	0.8954518779587283	0.8592242733975132	0.8880218589996062	0.8946643213378324	0.8804883021617047	0.8842802284363924	0.865524726364681	0.10504036431200123	0.08179042900433248		0.1008517132729421	0.14619436786136275	0.1936404841627989	0.0680252031298902	0.15741925955100433	0.1739515686403994	0.2192360743419182	0.1490744387554155	0.19206537092100692	0.09961591684272404		0.11160890114218196	0.07826343920153793	0.15032487001352002	0.18698306419850336	0.11621209137455692	0.18796770382040173	0.08889545358363365	0.16213821932695968	0.13733018576873637	0.04918274911382434
Y61																																																											1.0	0.9131719019288879	0.9190785765856077	0.8684965252914058	0.9202599115169516	0.9205978118305226	0.8809078377313903	0.9324670391408394	0.8937820007877118		0.8938767647169363	0.9202599115169516	0.8938767647169363	0.9211057502953919	0.8875763117497685	0.9521559546632389	0.8694367861362741	0.8355975747706338	0.0189505811903095	-0.001428008694235787		0.006941709334383616	0.0698109491925955	0.1055818094888672	-0.016095688439561575	0.042807207562032296	0.08116755424109186	0.11857649373365087	0.04659807010634108	0.10873203597245111	0.031711641347856784		0.03008074044899567	-0.018064579991801524	0.07447332296347602	0.11308586057502955	0.03552087435998425	0.11983064198503349	0.011468793291797695	0.062266195339588354	0.0681728699963082	-0.03269003544702639
Y62																																																												0.9999999999999999	0.8803149606299212	0.9201974909353365	0.8677165354330709	0.9062623782860874	0.8285095651825701	0.8677165354330709	0.8950580996482802		0.8866141732283463	0.8866141732283463	0.8236220472440944	0.8623744998810973	0.8803149606299212	0.8929133858267716	0.83047845673481	0.8236220472440944	-0.04665354330708661	-0.040271763659170984		-0.028548927507479244	0.003593227082837905	0.06437007874015747	-0.05688976377952755	-0.01727702337090554	0.039173228346456694	0.05177165354330708	-0.006497342122391828	0.030511811023622045	-0.04130563534235264		-0.02382358778210337	-0.0655511811023622	0.007677165354330708	0.05242173757838862	-0.031059264236585178	0.06069108209779639	-0.042716535433070864	0.007677165354330708	0.007677165354330708	-0.09997046856498336
Y63																																																													0.9999999999999999	0.886699937732123	0.8803149606299212	0.8621505198036703	0.9056901140303761	0.8551181102362204	0.905296335719928		0.905511811023622	0.9181102362204723	0.8929133858267716	0.8946643213378322	0.905511811023622	0.8929133858267716	0.9013585526154481	0.9181102362204723	0.01948818897637795	0.018018906478308776		0.0045284505701518795	0.075260879584372	0.09901574803149604	-0.009645669291338583	0.04966528940525268	0.08011811023622047	0.10531496062992125	0.053356961065702584	0.109251968503937	0.018166602433049014		0.02461114440299935	-0.005708661417322835	0.06122047244094487	0.09967513483214735	0.021707029363445426	0.08864934213960367	0.017125984251968502	0.05492125984251968	0.06751968503937007	-0.0527170713112246
Y64																																																														0.9999999999999999	0.8744831830344805	0.8819240651113742	0.8605392898665143	0.8149757649911246	0.9001530191644261		0.8736950053120518	0.9131038914334796	0.8614782506144092	0.875172719719101	0.8941876260951942	0.8937935372339799	0.8564498128370035	0.8685718501162664	-0.021871931797392365	-0.035161646203451365		-0.02929149510896583	0.02330509198745305	0.07310348375524837	-0.059704462473962945	0.014263898795703295	0.04985224094360602	0.058522195890320115	0.015939106253575187	0.038029575107177714	-0.025231622783696003		-0.022245769624387006	-0.050640418666034574	0.01517242115674966	0.05956840636962102	-0.018008480172122813	0.07018626540407373	-0.008472910516106954	0.02266010951982092	0.028571442438035076	-0.07284688901363495
Y65																																																															0.9999999999999999	0.9066562341653948	0.8552864902930334	0.8677165354330709	0.9194723548960555		0.8299212598425196	0.9181102362204723	0.9433070866141732	0.9265603644841195	0.9181102362204723	0.8992125984251969	0.8686749528482649	0.8299212598425196	0.05964566929133858	0.0014769595474023588		0.03169915399106316	0.12763339487395461	0.15177165354330707	0.017913385826771655	0.08825556382915567	0.1076771653543307	0.12657480314960629	0.06202008389555835	0.11161417322834645	0.027619143536424112		0.04548139485674279	0.002952755905511811	0.07618110236220471	0.10676314442021118	0.02485725584702934	0.14692853208590612	0.04468503937007874	0.06988188976377953	0.06358267716535433	-0.012945461955977658
Y66																																																																1.0	0.8949921386925016	0.8747539079415038	0.9009257610254469		0.9125640723550041	0.9125640723550041	0.8747539079415038	0.8938103383938236	0.9377708486306711	0.8999606842171707	0.8449872135546932	0.8495471316658367	0.11451359690859621	0.11773542159180457		0.13132755819058084	0.1746109941296586	0.22439938723533173	0.09166995590877308	0.15988773207529658	0.19367862864936267	0.21809769316641497	0.1600600779521871	0.2090390079423472	0.11180063041765169		0.12303033526027979	0.08339898244331986	0.16807799649438843	0.2103358323251091	0.12847154080210926	0.21870691777407752	0.09994092937422627	0.162170158304779	0.16807799649438843	0.07401024370470302
Y67																																																																	1.0	0.8552864902930334	0.8808093737692004		0.9198661332065037	0.8934829864064884	0.8478047023945215	0.9159610082709728	0.8875763117497685	0.8871825334393205	0.8639474202441906	0.9257728078632236	0.11527860038364895	0.11177861158328402		0.0748818432453722	0.14442201654194567	0.17513290357174333	0.07275054285526608	0.12408920834974399	0.1704075638463675	0.18222091315980715	0.14924675068924775	0.20506005516579057	0.10670671863479139		0.11931370618353683	0.07117542961347412	0.1436306387359042	0.1692103190232375	0.09162071681764475	0.189321583300512	0.08732034034184169	0.1322110677329125	0.16410711087919963	0.05580445057109098
Y68																																																																		0.9999999999999999	0.8430793626691457		0.8992125984251969	0.874015748031496	0.8677165354330709	0.906083892340824	0.8614173228346456	0.9244094488188976	0.8056704231765867	0.8236220472440944	0.017913385826771655	0.004233950702553429		0.00413467225970389	0.06187241702914036	0.09744094488188976	-0.004921259842519685	0.04966528940525268	0.07224409448818898	0.11003937007874015	0.03169915399106316	0.1139763779527559	0.029588422932960587		0.040756055131366924	-0.007283464566929134	0.07854330708661417	0.09849379990080338	0.05124040264704464	0.09337468186497952	0.009251968503937008	0.06594488188976377	0.05334645669291338	-0.017670801681353532
Y69																																																																			1.0		0.8800945238512566	0.8997834393736562	0.906083892340824	0.8958005120126035	0.9194723548960556	0.8875763117497685	0.8233310358408824	0.8359913530810819	0.11921638348812884	0.10943963182548402		0.12369535250098464	0.19803564395431272	0.24286277296879757	0.10937192572692911	0.13780031508467902	0.19836582388817472	0.18537113964339108	0.13942497046081134	0.1818271348493592	0.12330116449539347		0.13627412367073652	0.10070880289707335	0.17985824329711925	0.2164484048838125	0.12081528160693186	0.23660890114218197	0.12984839787022456	0.15426265311799991	0.1668635590523356	0.05929992122883025
Y7			0.8880218589996062	0.8762307995273729	0.8871825334393205	0.9190785765856077	0.9290320992516738	0.8925758172508862	0.8943235525797558	0.8356144151240646	0.9014129578574241	0.9122686096888539		0.9001772176841041	0.8702244978337929	0.8796278062229225	0.8808820804721527	0.8745816275049848	0.9123843453079918	0.9112347380858606	0.842703820401733	0.9332545957617352	0.9194723548960556		0.9261665861736714	0.8611931649497533	0.907265227272168	0.8982621110673493	0.9286136274123671	0.8938767647169363	0.9297213469870028	0.9024960614415124	0.9307306025994486	0.08027777641397932		0.07424182749113825	0.07462098982989401	0.06188460023631351	0.08210277772840584	0.07418258958159354	-0.017523134814935535	0.10691081128662917	0.04386569515557306	0.05305419646170127	0.11242370763290102		0.13841307612246834	0.09788179050083606	0.16251476959432845	0.036800905868452145	0.12901240645923592	0.03212386766443482	0.052185899960614415	0.10785787137829123	0.10494191973438922	0.08569529506768343		0.09386077195746358	0.09459925167388734	0.06517031037914228	0.1325064014657485	0.09235812881708402	0.021067139608967445	-0.06206913652014516	-0.0035693186293816468	0.1781846854777153	0.0023385191020086652	1.0	0.08525300421198974	0.1206930521523088	0.12463083525678871	0.08842063804647497	0.04863162134032671	0.13014373160306056	0.08881449389523434	0.12738728342992464	-0.2795333781292666	-0.23658164729158063	0.8619042930287515	-0.28581626624655376	-0.220116187475384	-0.2429119952576036	-0.22440441466654804	-0.20960515951161876	-0.2310986459441639	-0.17596968248144534	-0.26531114612051987	-0.17400079092920542	-0.1693913761438313	0.8770677432059867	-0.24987692004726272	-0.19329592814115687	-0.19565859800384486	-0.20158034659314691	-0.18016443481685704	-0.2713420638046475	-0.17400079092920542	-0.18305769206950917	-0.2665386938844829	-0.24091669948798738
Y70																																																																					0.9999999999999999	0.8866141732283463	0.8362204724409449	0.8678873962273691	0.8803149606299212	0.874015748031496	0.8320535699766018	0.8929133858267716	0.093503937007874	0.10899961459829408		0.09785391014632541	0.1548040982948659	0.1919291338582677	0.07066929133858267	0.1355089610829144	0.17303149606299212	0.21082677165354327	0.1392006327433643	0.214763779527559	0.10363332824273218		0.10887970283886912	0.07460629921259841	0.16043307086614172	0.19890726906504075	0.13235873459933048	0.1740992355068174	0.08484251968503936	0.1478346456692913	0.15413385826771653	0.04572750630077279
Y71																																																																						0.9999999999999999	0.9118110236220472	0.9210474681378475	0.937007874015748	0.9496062992125984	0.8694625094691609	0.8866141732283463	0.040748031496062986	0.032197718133371425		0.04430005992539882	0.10912581428289911	0.13917322834645668	0.017913385826771655	0.07565465789482	0.12027559055118112	0.1454724409448819	0.07422721151944604	0.12421259842519684	0.04573651398455971		0.05099429120301465	0.002952755905511811	0.08248031496062991	0.12605828163216268	0.03667060516046903	0.12881472980529857	0.03208661417322835	0.08248031496062991	0.07618110236220471	-0.026727702821657293
Y72																																																																							0.9999999999999999	0.9135656802393358	0.9244094488188976	0.8992125984251969	0.8485922590154176	0.84251968503937	0.09507874015748032	0.029834582857527644		0.04666272978808676	0.1626796645038257	0.16200787401574804	0.05964566929133858	0.12999606473664255	0.11791338582677165	0.14311023622047242	0.09706635352542942	0.15334645669291339	0.06858015498438286		0.08170899941795784	0.05098425196850393	0.11161417322834645	0.14220319236053022	0.059903525476900414	0.1697676740918895	0.08011811023622047	0.10531496062992125	0.09271653543307086	0.015406576396277592
Y73																																																																								1.0	0.9009647743050001	0.9202599115169516	0.8689690823158723	0.8493798156363134	0.09967513483214735	0.06667323351707778		0.05966916108704214	0.14818826309570696	0.16622366929785756	0.05832841223510845	0.1029933044505711	0.14929120194859405	0.1599232163306898	0.10764572666404096	0.1693738957814415	0.11165550738550506		0.10023631350925562	0.04966528940525268	0.12881472980529857	0.15914237888932653	0.0756695549428909	0.1808536825521859	0.09179956862318758	0.12960228642619456	0.1355089610829144	0.046868846002363136
Y74																																																																									0.9999999999999999	0.9118110236220472	0.8568616035348254	0.8803149606299212	0.057283464566929135	0.0621307649607259		0.05493207430749454	0.10676314442021118	0.16200787401574804	0.04704724409448818	0.1055818094888672	0.13681102362204722	0.14311023622047242	0.09627879690453346	0.140748031496063	0.035890117001877324		0.0675329802418302	0.03838582677165354	0.09271653543307086	0.12999606473664255	0.04139594488584491	0.1390529658769463	0.04862204724409449	0.10531496062992125	0.09271653543307086	0.002411892151493936
Y75																																																																										0.9999999999999999	0.8371726880124258	0.8614173228346456	0.021850393700787396	0.014474203564543115		0.007284898743287807	0.06541642182317227	0.1139763779527559	0.00531496062992126	0.03273282205598913	0.09507874015748032	0.09507874015748032	0.04863162134032671	0.09901574803149604	0.027225287657116813		0.04548139485674279	0.002952755905511811	0.06988188976377953	0.10794447935155514	0.012256349912693676	0.12212049852768278	0.01948818897637795	0.06988188976377953	0.06988188976377953	-0.019639693233593478
Y76																																																																											1.0	0.907659005582616	-0.03278204434479513	-0.06935690502865882		-0.05902914533280819	-0.001600039385584876	0.033372711810467116	-0.0682220922851142	0.005243205986608901	0.02116558418657944	0.06605631157765024	-0.006301693580149666	0.05109273578062665	-0.04094445618127783		-0.04610575029539189	-0.0835794463925858	-0.010336680649259727	0.027840685309176844	-0.060358408822371014	0.042142575817250894	-0.05404607310898657	0.008958456562691763	0.0026580035955239296	-0.08012504923198109
Y77																																																																												0.9999999999999999	0.043110236220472435	0.016443482961079593		-0.0037408939492559012	0.0677790916858602	0.09114173228346456	-0.004921259842519685	0.06699153506496422	0.07854330708661417	0.11003937007874015	0.07698365969258196	0.12027559055118112	0.009895628967595806		0.02342980947165538	0.00531496062992126	0.05334645669291338	0.08510533734557174	0.0020181138410459466	0.10006891314259535	0.009251968503937008	0.05334645669291338	0.07224409448818898	-0.0302717076156892
Y78																																																																													0.9999999999999999	0.8842064490448789		0.8804883021617047	0.9356172656244233	0.9181102362204723	0.8929133858267716	0.9198661332065037	0.9118110236220472	0.9118110236220472	0.939948827039351	0.9244094488188976	0.8940528460275613		0.9029336658572401	0.9244094488188976	0.9118110236220472	0.8958456562691762	0.8804883021617047	0.911203010376648	0.9181102362204723	0.905511811023622	0.9307086614173227	0.9273479211050154
Y79																																																																														1.0		0.8971341517338554	0.8837157941759501	0.9157149193894626	0.941709407423744	0.9023783905592384	0.9157149193894626	0.883024881406957	0.9178402778002741	0.9157149193894626	0.9406028368794326		0.9424118756769521	0.9413155515444367	0.9468295338547388	0.9305938726901731	0.9251280463087879	0.8904126625351249	0.9027176753723217	0.9224104693376866	0.9279244516479886	0.8930470923675942
Y8			0.9241335171327294	0.9044161087042143	0.90490255740948	0.9541248462154787	0.9130563213863725	0.9341522252855454	0.9256350925561244	0.8359344230011817	0.8996406065380071	0.9333152816069319		0.904508779099032	0.9328229617959827	0.9578081922016543	0.9293168126572554	0.9112030103766479	0.8741878491945368	0.9328475777865302	0.8819663253249311	0.8871825334393205	0.9356172656244232		0.9364048222453192	0.8926954297855924	0.905690114030376	0.9502018511224892	0.8819417093343838	0.9482181715587589	0.8946681764474202	0.9328475777865302	0.8919850334777473	0.13341870938985886		0.09034068530917684	0.11439259918514096	0.1006794013391099	0.11006103777021309	0.1320908042168103	0.09312857042094953	0.1655837795433796	0.06670933438361559	0.06201971526952823	0.18409136013443514		0.18999803479115496	0.11669952777880253	0.16123473808586058	0.08999606144151241	0.15532690035447028	0.07854962583694369	0.10892575817250885	0.17936911760718566	0.10533569804483721	0.16277181045901942		0.17186884600236316	0.13272942103190233	0.09982280169856535	0.18409136013443514	0.15062085878571668	0.07422721151944603	0.0226019307122147	0.061786136274123674	0.1738531240627874	0.06141689641591178		0.1699153409583075	0.1588895482657638	0.1777909071672673	0.1467113036628594	0.1021854715612533	0.12384327863589273	0.1600531705395825	0.14746997726277208	-0.09667257521498145	-0.05561847655652833	1.0	-0.14388046474990157	-0.05221051595116188	-0.10454814142394124	-0.08564678252243774	-0.04216719180779835	-0.09785391014632541	-0.026186257644791308	-0.11308586057502955	-0.02342980947165538	-0.0021420130413536804	0.9544604174871998	-0.08982374950768018	-0.06674542362093423	-0.03248671061195914	-0.04706577392674281	-0.026043717999212287	-0.1278554549035053	-0.03642449371643903	-0.019885804677623475	-0.10257924987170129	-0.0886667979519496
Y80																																																																																1.0	0.9238135092556125	0.9387674921080071	0.8623744998810973	0.9118747538400945	0.9139594585497837	0.9005709959945521	0.9102254824734147	0.8627682781915451	0.8960754556329563		0.9155671524222135	0.9068714489617199	0.9068714489617199	0.9286136274123671	0.9379923198109493	0.9127609294998031	0.8875763117497685	0.8946643213378324	0.9202599115169516	0.8972774714454509
Y81																																																																																	1.0	0.9470368366274149	0.90490255740948	0.9343737692004727	0.8982083261318642	0.9167159067229198	0.9070500196927924	0.9293168126572554	0.9059976539739394		0.9032591571484836	0.9167159067229198	0.9226225813796396	0.9312721543914928	0.9156163844033084	0.9326014178810557	0.9289230343468073	0.8978145478214161	0.9100216754453039	0.9062869239858212
Y82																																																																																		0.9999999999999999	0.9244094488188976	0.9430990535229351	0.9622047244094489	0.9307086614173227	0.9403426053497992	0.9244094488188976	0.9066562341653948		0.9210474681378475	0.937007874015748	0.9559055118110236	0.9521559546632388	0.9241976946214314	0.9348297090035272	0.9433070866141732	0.9244094488188976	0.9307086614173227	0.9265603644841195
Y83																																																																																			0.9999999999999999	0.8879700900602164	0.9181102362204723	0.8803149606299212	0.8891514249915604	0.9244094488188976	0.9314691545617544		0.9285292560363594	0.9433070866141732	0.9244094488188976	0.9080527838930639	0.8926954297855924	0.8926954297855924	0.905511811023622	0.905511811023622	0.8803149606299212	0.8883638683706645
Y84																																																																																				1.0	0.906477670651272	0.9450679450751749	0.9543127215439149	0.9206536898273996	0.907794975261512		0.9161333202048052	0.9253790295527754	0.9383737137975592	0.9394446632532494	0.9422262701851123	0.9355307207562034	0.9383737137975592	0.9328608174512873	0.9194723548960556	0.9166502560063017
Y85																																																																																					0.9999999999999999	0.9244094488188976	0.9521559546632388	0.9181102362204723	0.9255613163721449		0.9206536898273996	0.9496062992125984	0.9307086614173227	0.9269541427945674	0.8993896610632082	0.9167159067229198	0.937007874015748	0.937007874015748	0.9307086614173227	0.9336483740721834
Y86																																																																																						0.9999999999999999	0.9332545957617352	0.9433070866141732	0.900354540096478		0.9080527838930639	0.9181102362204723	0.9307086614173227	0.9403426053497992	0.9230163596900876	0.911203010376648	0.9181102362204723	0.937007874015748	0.905511811023622	0.8946643213378322
Y87																																																																																							1.0	0.9265603644841194	0.926876125917249		0.9240596691610872	0.9529435112841348	0.9399488270393511	0.9492172115005908	0.9149271366679796	0.9444909413154786	0.9399488270393511	0.9458555016960709	0.9521559546632389	0.9423739661283971
Y88																																																																																								0.9999999999999999	0.9251674604928376		0.8903327599229044	0.9307086614173227	0.9307086614173227	0.9285292560363594	0.9108092320661999	0.8926954297855924	0.9244094488188976	0.9181102362204723	0.9181102362204723	0.9021461092363442
Y89																																																																																									1.0		0.9405899335498237	0.944466398578895	0.9440725426995877	0.9519647614245984	0.9422149089605056	0.9363305283066721	0.9259551722514523	0.9495865250098899	0.9247736046135303	0.9220996830434257
Y9			0.9336599054745963	0.9203672705789682	0.8800945238512566	0.9517621763527908	0.9227304056715242	0.9481341079165027	0.9285890114218196	0.8514424970460811	0.8908526979125642	0.9282936195352501		0.8840323069557366	0.9354814887751084	0.9485279637652619	0.9155345717915758	0.8966332128900721	0.8820634154034966	0.9090685309176842	0.876600039385585	0.8899389816124564	0.9261665861736714		0.9257728078632236	0.8753691841258808	0.9206536898273996	0.9579558881449389	0.8983113430484443	0.9627879690453345	0.9012160299330446	0.9335368255218589	0.9008467900748326	0.23061391905426878		0.17154883812524616	0.2085056153822105	0.17666896415911776	0.16834022771651552	0.20605180624240174	0.1439259724687402	0.2537901210837293	0.1302432059866089	0.13280790497748063	0.2604843523613451		0.24709588980611347	0.1578818009839857	0.24965537613233554	0.1610870421425758	0.24963076014178812	0.13499409216226863	0.172878101614809	0.2503632370554993	0.21283717679713834	0.22174888853002567		0.2435506104765656	0.20217113036628592	0.18094113365085124	0.2537901210837293	0.21602785585409706	0.13801929781202035	0.10325980109698088	0.13797262701851123	0.265997248707617	0.1388341866876723		0.23922032359715367	0.2415829934598416	0.2537901210837293	0.2224547065773927	0.19629848775832281	0.20614294551952253	0.20357424182749118	0.2222878562478901	-0.10248080529408929	-0.04934016246980202		-0.13068629381646318	-0.04568727845608508	-0.08476078132392975	-0.05916519114481043	-0.03721937770775896	-0.07255365370004209	-0.013486907132843642	-0.10693186293816465	-0.01742469023732354	-0.0021912547204652596	1.0	-0.0829312721543915	-0.0603465260761544	-0.03238826603434714	-0.04059176841276093	-0.03173001181567547	-0.12056912170145727	-0.04262650210599487	-0.020181138410459466	-0.10248080529408929	-0.10146711303662859
Y90																																																																																											1.0	0.9281354777259114	0.9336483740721834	0.9238627412367073	0.9194810949192596	0.9340045293422607	0.9159283501020237	0.9210474681378477	0.9092341188244079	0.9047853485624262
Y91																																																																																												0.9999999999999999	0.9559055118110236	0.9525497329736868	0.9360110439348712	0.9234101380005356	0.9496062992125984	0.9622047244094489	0.9433070866141732	0.945855501696071
Y92																																																																																													0.9999999999999999	0.978539101463254	0.9545186245259267	0.9234101380005356	0.9496062992125984	0.9559055118110236	0.9622047244094489	0.9395550487289032
Y93																																																																																														1.0	0.9568974005513983	0.9505710909807011	0.9399488270393511	0.9651506389080224	0.9537310679050307	0.9248473808586057
Y94																																																																																															1.0	0.904933044505711	0.9241976946214314	0.9415239402811431	0.9360110439348713	0.9007975580937377
Y95																																																																																																1.0	0.9112030103766479	0.9238039163109836	0.9175034633438157	0.91928416699488
Y96																																																																																																	0.9999999999999999	0.937007874015748	0.937007874015748	0.9395550487289032
Y97																																																																																																		0.9999999999999999	0.937007874015748	0.9332545957617352
Y98																																																																																																			0.9999999999999999	0.9403426053497992
Y99																																																																																																				1.0
